term_str|n|p|i|dfidf|porter_stem|max_pos|max_pos_group|stop|ngram_length
salad|7|0.0016458196181698486|9.24697805961472|46.2348902980736|salad|NN|NOUN|0|1
salamander|2|0.0006583278472679394|10.568906154502084|21.13781230900417|salamand|NN|NOUN|0|1
salary|1|0.0003291639236339697|11.568906154502084|11.568906154502084|salari|NN|NOUN|0|1
salda|1|0.0003291639236339697|11.568906154502084|11.568906154502084|salda|NN|NOUN|0|1
saldría|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saldría|VB|VERB|0|1
sale|10|0.002304147465437788|8.761551232444479|61.330858627111354|sale|NN|NOUN|0|1
sales|7|0.0016458196181698486|9.24697805961472|46.2348902980736|sale|NNS|NOUN|0|1
salesman|1|0.0003291639236339697|11.568906154502084|11.568906154502084|salesman|NN|NOUN|0|1
salida|2|0.0003291639236339697|11.568906154502084|11.568906154502084|salida|VBZ|VERB|0|1
sally|1|0.0003291639236339697|11.568906154502084|11.568906154502084|salli|RB|ADV|0|1
salon|2|0.0006583278472679394|10.568906154502084|21.13781230900417|salon|NN|NOUN|0|1
salons|3|0.0009874917709019092|9.983943653780928|29.951830961342786|salon|NNS|NOUN|0|1
salt|19|0.004608294930875576|7.7615512324444795|108.66171725422271|salt|JJ|ADJ|0|1
saltbox|2|0.0006583278472679394|10.568906154502084|21.13781230900417|saltbox|NN|NOUN|0|1
saltfish|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saltfish|JJ|ADJ|0|1
salty|4|0.0013166556945358788|9.568906154502084|38.27562461800834|salti|NN|NOUN|0|1
salute|26|0.005266622778143515|7.568906154502083|121.10249847203333|salut|VBP|VERB|0|1
salva|2|0.0003291639236339697|11.568906154502084|11.568906154502084|salva|VBP|VERB|0|1
salvage|3|0.0009874917709019092|9.983943653780928|29.951830961342786|salvag|VB|VERB|0|1
salvaje|1|0.0003291639236339697|11.568906154502084|11.568906154502084|salvaj|NN|NOUN|0|1
salvation|4|0.0013166556945358788|9.568906154502084|38.27562461800834|salvat|NN|NOUN|0|1
sam|17|0.0032916392363396972|8.24697805961472|82.4697805961472|sam|NN|NOUN|0|1
samauri|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samauri|NN|NOUN|0|1
samba|3|0.0003291639236339697|11.568906154502084|11.568906154502084|samba|NN|NOUN|0|1
same|801|0.12639894667544438|2.983943653780927|1145.8343630518762|same|JJ|ADJ|1|1
samecall|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samecal|NN|NOUN|0|1
samesame|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samesam|NN|NOUN|0|1
sami|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sami|NN|NOUN|0|1
saml|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saml|NN|NOUN|0|1
sammy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sammi|JJ|ADJ|0|1
sampha|9|0.0006583278472679394|10.568906154502084|21.13781230900417|sampha|NN|NOUN|0|1
sample|19|0.003949967083607637|7.983943653780927|95.80732384537113|sampl|NN|NOUN|0|1
samples|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sampl|NNS|NOUN|0|1
samplin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samplin|NN|NOUN|0|1
samuel|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samuel|NN|NOUN|0|1
samuels|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samuel|NNS|NOUN|0|1
samurai|1|0.0003291639236339697|11.568906154502084|11.568906154502084|samurai|NN|NOUN|0|1
san|15|0.0032916392363396972|8.24697805961472|82.4697805961472|san|JJ|ADJ|0|1
sanctuary|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sanctuari|JJ|ADJ|0|1
sand|17|0.004937458854509546|7.662015558893565|114.93023338340348|sand|NN|NOUN|0|1
sandal|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sandal|NN|NOUN|0|1
sandals|2|0.0006583278472679394|10.568906154502084|21.13781230900417|sandal|NNS|NOUN|0|1
sandcastles|3|0.0006583278472679394|10.568906154502084|21.13781230900417|sandcastl|NNS|NOUN|0|1
sandcastlespart|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sandcastlespart|VBD|VERB|0|1
sanders|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sander|NNS|NOUN|0|1
sandi|3|0.0009874917709019092|9.983943653780928|29.951830961342786|sandi|NN|NOUN|0|1
sandra|3|0.0009874917709019092|9.983943653780928|29.951830961342786|sandra|NN|VERB|0|1
sandras|2|0.0003291639236339697|11.568906154502084|11.568906154502084|sandra|VBN|VERB|0|1
sands|5|0.0013166556945358788|9.568906154502084|38.27562461800834|sand|NNS|NOUN|0|1
sandwich|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sandwich|NN|NOUN|0|1
sandwiches|2|0.0006583278472679394|10.568906154502084|21.13781230900417|sandwich|NNS|NOUN|0|1
sandy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sandi|JJ|ADJ|0|1
sane|4|0.0013166556945358788|9.568906154502084|38.27562461800834|sane|VBP|VERB|0|1
sanelly|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sanelli|RB|ADV|0|1
sang|11|0.0032916392363396972|8.24697805961472|82.4697805961472|sang|VBD|VERB|0|1
sangaré|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sangaré|NN|NOUN|0|1
sangria|3|0.0009874917709019092|9.983943653780928|29.951830961342786|sangria|NNS|NOUN|0|1
sanitize|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sanit|VBP|VERB|0|1
sanity|3|0.0009874917709019092|9.983943653780928|29.951830961342786|saniti|NN|NOUN|0|1
sans|4|0.0003291639236339697|11.568906154502084|11.568906154502084|san|NNS|NOUN|0|1
santa|119|0.01020408163265306|6.614709844115208|205.05600516757147|santa|NN|NOUN|0|1
santana|2|0.0006583278472679394|10.568906154502084|21.13781230900417|santana|NN|NOUN|0|1
santas|17|0.0016458196181698486|9.24697805961472|46.2348902980736|santa|NN|NOUN|0|1
santiago|1|0.0003291639236339697|11.568906154502084|11.568906154502084|santiago|RB|ADV|0|1
santificado|2|0.0006583278472679394|10.568906154502084|21.13781230900417|santificado|NN|NOUN|0|1
santigold|4|0.0003291639236339697|11.568906154502084|11.568906154502084|santigold|NN|NOUN|0|1
santo|2|0.0006583278472679394|10.568906154502084|21.13781230900417|santo|NN|NOUN|0|1
santos|2|0.0006583278472679394|10.568906154502084|21.13781230900417|santo|NNS|NOUN|0|1
sanó|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sanó|NN|NOUN|0|1
saouler|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saouler|NN|NOUN|0|1
sapprendre|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sapprendr|NN|NOUN|0|1
saquen|2|0.0003291639236339697|11.568906154502084|11.568906154502084|saquen|VBP|VERB|0|1
saqué|2|0.0006583278472679394|10.568906154502084|21.13781230900417|saqué|NN|NOUN|0|1
sarah|2|0.0006583278472679394|10.568906154502084|21.13781230900417|sarah|NN|NOUN|0|1
saran|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saran|JJ|ADJ|0|1
sarcasm|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sarcasm|VBN|VERB|0|1
sargeant|2|0.0003291639236339697|11.568906154502084|11.568906154502084|sargeant|NN|NOUN|0|1
sarpong|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sarpong|NN|NOUN|0|1
sars|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sar|NNS|NOUN|0|1
sas|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sa|VBD|VERB|0|1
sasha|8|0.0016458196181698486|9.24697805961472|46.2348902980736|sasha|NN|NOUN|0|1
sass|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sass|VBP|VERB|0|1
sat|28|0.008887425938117182|6.814018652338615|183.9785036131426|sat|VBD|VERB|0|1
satan|4|0.0013166556945358788|9.568906154502084|38.27562461800834|satan|JJ|ADJ|0|1
satanic|1|0.0003291639236339697|11.568906154502084|11.568906154502084|satan|JJ|ADJ|0|1
satellite|1|0.0003291639236339697|11.568906154502084|11.568906154502084|satellit|NN|NOUN|0|1
satellites|9|0.0009874917709019092|9.983943653780928|29.951830961342786|satellit|NNS|NOUN|0|1
satin|3|0.0009874917709019092|9.983943653780928|29.951830961342786|satin|JJ|ADJ|0|1
satires|1|0.0003291639236339697|11.568906154502084|11.568906154502084|satir|NNS|NOUN|0|1
satisfaction|18|0.0026333113890717576|8.568906154502084|68.55124923601667|satisfact|NN|NOUN|0|1
satisfied|57|0.009874917709019092|6.662015558893565|199.86046676680695|satisfi|VBD|VERB|0|1
satisfy|13|0.0029624753127057276|8.39898115305977|75.59083037753793|satisfi|VB|VERB|0|1
satisfyin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|satisfyin|NN|NOUN|0|1
sativa|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sativa|NNS|NOUN|0|1
saturday|13|0.0029624753127057276|8.39898115305977|75.59083037753793|saturday|JJ|ADJ|0|1
saturdays|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saturday|NNS|NOUN|0|1
saturn|6|0.0019749835418038184|8.983943653780928|53.90366192268557|saturn|NN|VERB|0|1
sauce|50|0.01053324555628703|6.568906154502083|210.20499694406666|sauc|NN|NOUN|0|1
sauced|7|0.0006583278472679394|10.568906154502084|21.13781230900417|sauc|VBN|VERB|0|1
saucelord|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saucelord|NN|NOUN|0|1
saucer|2|0.0006583278472679394|10.568906154502084|21.13781230900417|saucer|NN|NOUN|0|1
saucey|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saucey|NN|NOUN|0|1
saucin|28|0.0013166556945358788|9.568906154502084|38.27562461800834|saucin|NN|NOUN|0|1
saucy|3|0.0006583278472679394|10.568906154502084|21.13781230900417|sauci|NN|NOUN|0|1
saudi|2|0.0006583278472679394|10.568906154502084|21.13781230900417|saudi|JJ|ADJ|0|1
saudy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saudi|NN|NOUN|0|1
sauga|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sauga|JJ|ADJ|0|1
saukrates|3|0.0003291639236339697|11.568906154502084|11.568906154502084|saukrat|NNS|NOUN|0|1
sauna|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sauna|NN|NOUN|0|1
sauron|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sauron|NN|NOUN|0|1
savage|22|0.004608294930875576|7.7615512324444795|108.66171725422271|savag|NN|NOUN|0|1
savannah|2|0.0006583278472679394|10.568906154502084|21.13781230900417|savannah|NN|NOUN|0|1
save|318|0.04772876892692561|4.388997064487149|636.4045743506366|save|VB|VERB|0|1
saved|26|0.005924950625411455|7.398981153059771|133.18166075507588|save|VBN|VERB|0|1
saver|31|0.0009874917709019092|9.983943653780928|29.951830961342786|saver|NN|NOUN|0|1
saves|17|0.0009874917709019092|9.983943653780928|29.951830961342786|save|VBZ|VERB|0|1
savin|29|0.004608294930875576|7.7615512324444795|108.66171725422271|savin|JJ|ADJ|0|1
saving|26|0.005595786701777485|7.481443313251744|127.18453632527965|save|VBG|VERB|0|1
savings|1|0.0003291639236339697|11.568906154502084|11.568906154502084|save|NNS|NOUN|0|1
savior|3|0.0009874917709019092|9.983943653780928|29.951830961342786|savior|JJ|ADJ|0|1
saviour|8|0.0006583278472679394|10.568906154502084|21.13781230900417|saviour|NN|NOUN|0|1
savor|5|0.0016458196181698486|9.24697805961472|46.2348902980736|savor|NN|NOUN|0|1
savvy|2|0.0006583278472679394|10.568906154502084|21.13781230900417|savvi|NN|NOUN|0|1
saw|243|0.055628703094140884|4.168026718219899|704.3965153791629|saw|VBD|VERB|0|1
sawed|2|0.0006583278472679394|10.568906154502084|21.13781230900417|saw|VBD|VERB|0|1
sawedoff|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sawedoff|NN|NOUN|0|1
saweetie|2|0.0003291639236339697|11.568906154502084|11.568906154502084|saweeti|NN|NOUN|0|1
saxon|2|0.0006583278472679394|10.568906154502084|21.13781230900417|saxon|NN|NOUN|0|1
say|3403|0.3900592495062541|1.358234810716462|1609.5082506990072|say|VBP|VERB|0|1
sayang|2|0.0003291639236339697|11.568906154502084|11.568906154502084|sayang|NN|NOUN|0|1
saybihdihbih|1|0.0003291639236339697|11.568906154502084|11.568906154502084|saybihdihbih|NN|NOUN|0|1
sayin|205|0.035878867676102696|4.800721829725157|523.2786794400422|sayin|NN|NOUN|0|1
saying|236|0.05069124423963134|4.302119613807182|662.5264205263061|say|VBG|VERB|0|1
sayll|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sayll|VBD|VERB|0|1
sayonara|2|0.0006583278472679394|10.568906154502084|21.13781230900417|sayonara|JJ|ADJ|0|1
says|107|0.021724818959842|5.52451203514363|364.6177943194796|say|VBZ|VERB|0|1
sb|18|0.0019749835418038184|8.983943653780928|53.90366192268557|sb|NN|NOUN|0|1
sbarros|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sbarro|NN|NOUN|0|1
scadattle|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scadattl|VB|VERB|0|1
scaff|18|0.0006583278472679394|10.568906154502084|21.13781230900417|scaff|NN|NOUN|0|1
scale|20|0.005595786701777485|7.481443313251744|127.18453632527965|scale|NN|NOUN|0|1
scales|8|0.0026333113890717576|8.568906154502084|68.55124923601667|scale|NNS|NOUN|0|1
scallops|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scallop|NNS|NOUN|0|1
scalp|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scalp|NN|NOUN|0|1
scam|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scam|NN|NOUN|0|1
scambiarci|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scambiarci|NN|NOUN|0|1
scammers|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scammer|NNS|NOUN|0|1
scandal|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scandal|NN|NOUN|0|1
scandalous|19|0.002304147465437788|8.761551232444479|61.330858627111354|scandal|JJ|ADJ|0|1
scape|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scape|NN|NOUN|0|1
scar|26|0.006254114549045424|7.320978641058498|139.09859418011146|scar|NN|NOUN|0|1
scarborough|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scarborough|JJ|ADJ|0|1
scare|15|0.0029624753127057276|8.39898115305977|75.59083037753793|scare|NN|NOUN|0|1
scared|195|0.03851217906517446|4.6985414349186785|549.7293478854854|scare|VBN|VERB|0|1
scares|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scare|VBZ|VERB|0|1
scarf|6|0.0016458196181698486|9.24697805961472|46.2348902980736|scarf|NN|NOUN|0|1
scarface|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scarfac|NN|NOUN|0|1
scariest|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scariest|JJS|ADJ|0|1
scarin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scarin|JJ|ADJ|0|1
scarlet|8|0.0026333113890717576|8.568906154502084|68.55124923601667|scarlet|JJ|ADJ|0|1
scarlett|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scarlett|NN|NOUN|0|1
scarred|8|0.0026333113890717576|8.568906154502084|68.55124923601667|scar|VBN|VERB|0|1
scars|39|0.01053324555628703|6.568906154502083|210.20499694406666|scar|NNS|NOUN|0|1
scary|35|0.007570770243581304|7.04534419844507|162.0429165642366|scari|JJ|ADJ|0|1
scathing|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scath|VBG|VERB|0|1
scatter|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scatter|RB|ADV|0|1
scattered|4|0.0013166556945358788|9.568906154502084|38.27562461800834|scatter|VBN|VERB|0|1
scatting|4|0.0006583278472679394|10.568906154502084|21.13781230900417|scat|VBG|VERB|0|1
sceemin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sceemin|VBN|VERB|0|1
scenario|4|0.0013166556945358788|9.568906154502084|38.27562461800834|scenario|NN|NOUN|0|1
scene|51|0.01152073732718894|6.439623137557117|225.3868098144991|scene|NN|NOUN|0|1
scenery|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sceneri|NN|NOUN|0|1
scenes|4|0.0013166556945358788|9.568906154502084|38.27562461800834|scene|NNS|NOUN|0|1
scenic|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scenic|JJ|ADJ|0|1
scent|21|0.0029624753127057276|8.39898115305977|75.59083037753793|scent|NN|NOUN|0|1
sceptical|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sceptic|JJ|ADJ|0|1
schedule|14|0.0026333113890717576|8.568906154502084|68.55124923601667|schedul|NN|NOUN|0|1
scheduled|2|0.0006583278472679394|10.568906154502084|21.13781230900417|schedul|VBD|VERB|0|1
scheduling|1|0.0003291639236339697|11.568906154502084|11.568906154502084|schedul|VBG|VERB|0|1
scheme|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scheme|NN|NOUN|0|1
schemes|8|0.0026333113890717576|8.568906154502084|68.55124923601667|scheme|NNS|NOUN|0|1
schemin|10|0.0009874917709019092|9.983943653780928|29.951830961342786|schemin|NN|NOUN|0|1
scheming|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scheme|VBG|VERB|0|1
schifato|1|0.0003291639236339697|11.568906154502084|11.568906154502084|schifato|NN|NOUN|0|1
schneider|2|0.0003291639236339697|11.568906154502084|11.568906154502084|schneider|NN|NOUN|0|1
schofield|4|0.0003291639236339697|11.568906154502084|11.568906154502084|schofield|NN|NOUN|0|1
scholar|4|0.0013166556945358788|9.568906154502084|38.27562461800834|scholar|NN|NOUN|0|1
scholars|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scholar|NNS|NOUN|0|1
scholarship|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scholarship|NN|NOUN|0|1
school|178|0.03719552337063858|4.748727192086895|536.6061727058192|school|NN|NOUN|0|1
schoolbell|4|0.0003291639236339697|11.568906154502084|11.568906154502084|schoolbel|NN|NOUN|0|1
schooled|3|0.0009874917709019092|9.983943653780928|29.951830961342786|school|VBD|VERB|0|1
schoolin|10|0.0006583278472679394|10.568906154502084|21.13781230900417|schoolin|VBD|VERB|0|1
schooling|3|0.0006583278472679394|10.568906154502084|21.13781230900417|school|VBG|VERB|0|1
schools|2|0.0003291639236339697|11.568906154502084|11.568906154502084|school|NNS|NOUN|0|1
schoolyard|1|0.0003291639236339697|11.568906154502084|11.568906154502084|schoolyard|NN|NOUN|0|1
schwartz|3|0.0009874917709019092|9.983943653780928|29.951830961342786|schwartz|NN|NOUN|0|1
schwarz|1|0.0003291639236339697|11.568906154502084|11.568906154502084|schwarz|NN|NOUN|0|1
science|7|0.0016458196181698486|9.24697805961472|46.2348902980736|scienc|NN|NOUN|0|1
scifi|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scifi|NN|NOUN|0|1
scissor|16|0.0013166556945358788|9.568906154502084|38.27562461800834|scissor|NN|NOUN|0|1
scissorleg|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scissorleg|NN|NOUN|0|1
sclass|7|0.0006583278472679394|10.568906154502084|21.13781230900417|sclass|NN|NOUN|0|1
scooby|4|0.0006583278472679394|10.568906154502084|21.13781230900417|scoobi|VB|VERB|0|1
scoop|6|0.0019749835418038184|8.983943653780928|53.90366192268557|scoop|NN|NOUN|0|1
scooped|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scoop|VBD|VERB|0|1
scooter|5|0.0009874917709019092|9.983943653780928|29.951830961342786|scooter|NN|NOUN|0|1
scope|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scope|NN|NOUN|0|1
scopin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scopin|NN|NOUN|0|1
scorching|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scorch|VBG|VERB|0|1
score|25|0.0065832784726793945|7.2469780596147215|144.93956119229443|score|NN|NOUN|0|1
scoreboard|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scoreboard|NN|NOUN|0|1
scores|3|0.0009874917709019092|9.983943653780928|29.951830961342786|score|NNS|NOUN|0|1
scorin|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scorin|JJ|ADJ|0|1
scoring|9|0.0013166556945358788|9.568906154502084|38.27562461800834|score|VBG|VERB|0|1
scorpio|9|0.0009874917709019092|9.983943653780928|29.951830961342786|scorpio|NN|NOUN|0|1
scorpion|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scorpion|NN|NOUN|0|1
scorpios|2|0.0003291639236339697|11.568906154502084|11.568906154502084|scorpio|NN|NOUN|0|1
scorsese|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scorses|JJ|ADJ|0|1
scotland|7|0.0019749835418038184|8.983943653780928|53.90366192268557|scotland|NN|NOUN|0|1
scott|27|0.005924950625411455|7.398981153059771|133.18166075507588|scott|NN|NOUN|0|1
scottheron|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scottheron|NN|NOUN|0|1
scottie|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scotti|VB|VERB|0|1
scotty|9|0.0016458196181698486|9.24697805961472|46.2348902980736|scotti|JJ|ADJ|0|1
scour|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scour|VB|VERB|0|1
scouted|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scout|VBD|VERB|0|1
scramblin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scramblin|JJR|ADJ|0|1
scrambling|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scrambl|VBG|VERB|0|1
scrap|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scrap|NN|NOUN|0|1
scrape|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scrape|VBP|VERB|0|1
scrapin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scrapin|NN|NOUN|0|1
scratch|9|0.0026333113890717576|8.568906154502084|68.55124923601667|scratch|VB|VERB|0|1
scratchandwin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scratchandwin|JJ|ADJ|0|1
scratched|4|0.0013166556945358788|9.568906154502084|38.27562461800834|scratch|VBN|VERB|0|1
scratches|3|0.0003291639236339697|11.568906154502084|11.568906154502084|scratch|NNS|NOUN|0|1
scratchin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scratchin|VBP|VERB|0|1
scratching|2|0.0006583278472679394|10.568906154502084|21.13781230900417|scratch|VBG|VERB|0|1
scream|60|0.014483212639894667|6.109474535864786|268.8168795780506|scream|NN|NOUN|0|1
screamed|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scream|VBD|VERB|0|1
screamin|36|0.009545753785385122|6.710925159374511|194.61682962186083|screamin|NN|VERB|0|1
screaming|108|0.020737327188940093|5.5916262310021665|352.2724525531365|scream|VBG|VERB|0|1
screams|9|0.0016458196181698486|9.24697805961472|46.2348902980736|scream|VBZ|VERB|0|1
screech|4|0.0013166556945358788|9.568906154502084|38.27562461800834|screech|VBP|VERB|0|1
screen|34|0.007570770243581304|7.04534419844507|162.0429165642366|screen|NN|NOUN|0|1
screens|3|0.0009874917709019092|9.983943653780928|29.951830961342786|screen|NN|NOUN|0|1
screensetting|1|0.0003291639236339697|11.568906154502084|11.568906154502084|screenset|NN|NOUN|0|1
screenshot|1|0.0003291639236339697|11.568906154502084|11.568906154502084|screenshot|JJ|ADJ|0|1
screenshots|4|0.0013166556945358788|9.568906154502084|38.27562461800834|screenshot|JJ|ADJ|0|1
screw|12|0.003620803159973667|8.109474535864786|89.20421989451265|screw|VBD|VERB|0|1
screwed|14|0.0032916392363396972|8.24697805961472|82.4697805961472|screw|VBD|VERB|0|1
screwface|1|0.0003291639236339697|11.568906154502084|11.568906154502084|screwfac|NN|NOUN|0|1
screwin|3|0.0009874917709019092|9.983943653780928|29.951830961342786|screwin|VBP|VERB|0|1
screwing|3|0.0009874917709019092|9.983943653780928|29.951830961342786|screw|VBG|VERB|0|1
scribbled|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scribbl|VBD|VERB|0|1
scrimmage|5|0.0016458196181698486|9.24697805961472|46.2348902980736|scrimmag|NN|NOUN|0|1
script|4|0.0013166556945358788|9.568906154502084|38.27562461800834|script|NN|NOUN|0|1
scripted|1|0.0003291639236339697|11.568906154502084|11.568906154502084|script|VBD|VERB|0|1
scripts|1|0.0003291639236339697|11.568906154502084|11.568906154502084|script|NNS|NOUN|0|1
scripture|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scriptur|NN|NOUN|0|1
scriptures|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scriptur|NNS|NOUN|0|1
scroll|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scroll|VBD|VERB|0|1
scrollin|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scrollin|VBN|VERB|0|1
scrolling|6|0.0009874917709019092|9.983943653780928|29.951830961342786|scroll|VBG|VERB|0|1
scrub|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scrub|VBZ|VERB|0|1
scrubbing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scrub|VBG|VERB|0|1
scrubs|3|0.0009874917709019092|9.983943653780928|29.951830961342786|scrub|NNS|NOUN|0|1
scrunch|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scrunch|NN|NOUN|0|1
scrutiny|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scrutini|JJ|ADJ|0|1
scuffles|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scuffl|NNS|NOUN|0|1
scuffling|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scuffl|VBG|VERB|0|1
scullies|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sculli|NNS|NOUN|0|1
sculpted|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sculpt|VBD|VERB|0|1
sculpture|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sculptur|NN|NOUN|0|1
scummy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scummi|NN|NOUN|0|1
scuola|2|0.0003291639236339697|11.568906154502084|11.568906154502084|scuola|NN|NOUN|0|1
scurred|3|0.0003291639236339697|11.568906154502084|11.568906154502084|scur|VBD|VERB|0|1
scuse|1|0.0003291639236339697|11.568906154502084|11.568906154502084|scuse|IN|OTHER|0|1
sdemandait|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sdemandait|NN|NOUN|0|1
se|65|0.007899934167215274|6.983943653780927|167.61464769074226|se|NN|NOUN|0|1
sea|43|0.01152073732718894|6.439623137557117|225.3868098144991|sea|NN|NOUN|0|1
seacrest|1|0.0003291639236339697|11.568906154502084|11.568906154502084|seacrest|VBP|VERB|0|1
seafoam|1|0.0003291639236339697|11.568906154502084|11.568906154502084|seafoam|NN|NOUN|0|1
seafood|1|0.0003291639236339697|11.568906154502084|11.568906154502084|seafood|NN|NOUN|0|1
seagull|1|0.0003291639236339697|11.568906154502084|11.568906154502084|seagul|JJ|ADJ|0|1
seal|12|0.003620803159973667|8.109474535864786|89.20421989451265|seal|NN|NOUN|0|1
sealed|4|0.0009874917709019092|9.983943653780928|29.951830961342786|seal|VBN|VERB|0|1
sealey|1|0.0003291639236339697|11.568906154502084|11.568906154502084|sealey|PDT|OTHER|0|1
sealy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|seali|NN|NOUN|0|1
seamless|2|0.0006583278472679394|10.568906154502084|21.13781230900417|seamless|JJ|ADJ|0|1
seams|4|0.0013166556945358788|9.568906154502084|38.27562461800834|seam|NNS|NOUN|0|1
